***** rtt program started *****
HOST(IPv6): ::1                                     	RTT(1) = 0.070 ms	RTT(2) = 0.088 ms	RTT(3) = 0.095 ms	

HOST(IPv4): 202.43.162.242                          	RTT(1) = 238.626 ms	RTT(2) = 238.622 ms	RTT(3) = 238.573 ms	

HOST(IPv4): 103.226.174.4                           	RTT(1) = 219.765 ms	RTT(2) = 219.761 ms	RTT(3) = 219.742 ms	

HOST(IPv4): 103.207.236.34                          	RTT(1) = 219.777 ms	RTT(2) = 219.773 ms	RTT(3) = 219.765 ms	

HOST(IPv4): 103.23.20.23                            	RTT(1) = 219.783 ms	RTT(2) = 219.779 ms	RTT(3) = 219.775 ms	

HOST(IPv4): 203.153.215.175                         	RTT(1) = 219.660 ms	RTT(2) = 219.794 ms	RTT(3) = 219.798 ms	

HOST(IPv4): 103.23.22.143                           	RTT(1) = 219.773 ms	RTT(2) = 219.769 ms	RTT(3) = 219.764 ms	

HOST(IPv4): 103.3.78.186                            	RTT(1) = 219.859 ms	RTT(2) = 219.878 ms	RTT(3) = 219.883 ms	

HOST(IPv4): 103.207.236.210                         	RTT(1) = 219.783 ms	RTT(2) = 219.779 ms	RTT(3) = 219.775 ms	

HOST(IPv4): 103.226.174.5                           	RTT(1) = 219.766 ms	RTT(2) = 219.761 ms	RTT(3) = 219.724 ms	

HOST(IPv4): 103.198.131.226                         	RTT(1) = 219.788 ms	RTT(2) = 219.782 ms	RTT(3) = 219.719 ms	

HOST(IPv4): 202.87.249.5                            	RTT(1) = 219.789 ms	RTT(2) = 219.785 ms	RTT(3) = 219.781 ms	

HOST(IPv4): 103.226.174.7                           	RTT(1) = 219.766 ms	RTT(2) = 219.761 ms	RTT(3) = 219.711 ms	

HOST(IPv4): 116.90.165.50                           	RTT(1) = 219.800 ms	RTT(2) = 219.796 ms	RTT(3) = 219.792 ms	

HOST(IPv4): 202.147.193.106                         	RTT(1) = 219.913 ms	RTT(2) = 219.905 ms	RTT(3) = 219.899 ms	

HOST(IPv4): 160.202.41.130                          	RTT(1) = 219.773 ms	RTT(2) = 219.769 ms	RTT(3) = 219.764 ms	

HOST(IPv4): 103.207.237.237                         	RTT(1) = 219.939 ms	RTT(2) = 219.936 ms	RTT(3) = 219.929 ms	

HOST(IPv4): 202.72.196.26                           	RTT(1) = 219.963 ms	RTT(2) = 219.960 ms	RTT(3) = 219.957 ms	

HOST(IPv4): 202.87.249.2                            	RTT(1) = 219.952 ms	RTT(2) = 219.949 ms	RTT(3) = 219.946 ms	

HOST(IPv6): 2001:1608:10:25::1c04:b12f              	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2001:1608:10:25::9249:d69b              	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv4): 167.71.59.174                           	RTT(1) = 244.042 ms	RTT(2) = 244.096 ms	RTT(3) = 244.101 ms	

HOST(IPv4): 202.158.42.227                          	RTT(1) = 244.112 ms	RTT(2) = 244.108 ms	RTT(3) = 244.100 ms	

HOST(IPv4): 85.255.157.162                          	RTT(1) = 244.120 ms	RTT(2) = 244.115 ms	RTT(3) = 244.106 ms	

HOST(IPv4): 121.100.17.226                          	RTT(1) = 244.112 ms	RTT(2) = 244.105 ms	RTT(3) = 244.099 ms	

HOST(IPv4): 185.55.226.26                           	RTT(1) = 244.102 ms	RTT(2) = 244.033 ms	RTT(3) = 244.096 ms	

HOST(IPv4): 185.55.225.25                           	RTT(1) = 244.142 ms	RTT(2) = 244.138 ms	RTT(3) = 244.131 ms	

HOST(IPv4): 78.159.43.189                           	RTT(1) = 244.229 ms	RTT(2) = 244.121 ms	RTT(3) = 244.062 ms	

HOST(IPv4): 31.24.200.3                             	RTT(1) = 244.120 ms	RTT(2) = 244.116 ms	RTT(3) = 244.106 ms	

HOST(IPv4): 91.65.5.89                              	RTT(1) = 244.308 ms	RTT(2) = 244.303 ms	RTT(3) = 244.294 ms	

HOST(IPv6): 2400:8902::f03c:92ff:fe7d:4266          	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2620:119:35::35                         	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2620:119:53::53                         	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2606:4700:4700::1001                    	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv4): 37.54.51.106                            	RTT(1) = 246.743 ms	RTT(2) = 246.735 ms	RTT(3) = 246.577 ms	

HOST(IPv4): 1.10.133.39                             	RTT(1) = 246.773 ms	RTT(2) = 246.766 ms	RTT(3) = 246.760 ms	

HOST(IPv4): 103.123.108.188                         	RTT(1) = 246.785 ms	RTT(2) = 246.778 ms	RTT(3) = 246.771 ms	

HOST(IPv4): 103.123.108.187                         	RTT(1) = 246.806 ms	RTT(2) = 246.802 ms	RTT(3) = 246.797 ms	

HOST(IPv4): 186.118.169.85                          	RTT(1) = 246.813 ms	RTT(2) = 246.808 ms	RTT(3) = 246.803 ms	

HOST(IPv4): 20.151.5.16                             	RTT(1) = 246.824 ms	RTT(2) = 246.819 ms	RTT(3) = 246.340 ms	

HOST(IPv4): 103.123.108.189                         	RTT(1) = 246.842 ms	RTT(2) = 246.834 ms	RTT(3) = 246.821 ms	

HOST(IPv4): 45.130.96.25                            	RTT(1) = 246.754 ms	RTT(2) = 246.749 ms	RTT(3) = 246.741 ms	

HOST(IPv4): 37.57.130.244                           	RTT(1) = 246.753 ms	RTT(2) = 246.749 ms	RTT(3) = 246.742 ms	

HOST(IPv4): 1.0.183.50                              	RTT(1) = 246.755 ms	RTT(2) = 246.750 ms	RTT(3) = 246.742 ms	

HOST(IPv4): 31.24.234.35                            	RTT(1) = 246.780 ms	RTT(2) = 246.773 ms	RTT(3) = 246.767 ms	

HOST(IPv4): 77.88.8.8                               	RTT(1) = 246.780 ms	RTT(2) = 246.774 ms	RTT(3) = 246.768 ms	

HOST(IPv4): 81.169.201.205                          	RTT(1) = 246.806 ms	RTT(2) = 246.802 ms	RTT(3) = 246.796 ms	

HOST(IPv4): 193.186.170.50                          	RTT(1) = 246.806 ms	RTT(2) = 246.802 ms	RTT(3) = 246.796 ms	

HOST(IPv4): 139.162.78.33                           	RTT(1) = 246.806 ms	RTT(2) = 246.801 ms	RTT(3) = 246.796 ms	

HOST(IPv4): 149.112.112.13                          	RTT(1) = 246.753 ms	RTT(2) = 246.747 ms	RTT(3) = 246.741 ms	

HOST(IPv4): 200.69.193.2                            	RTT(1) = 246.823 ms	RTT(2) = 246.814 ms	RTT(3) = 246.327 ms	

HOST(IPv4): 114.7.193.213                           	RTT(1) = 246.755 ms	RTT(2) = 246.750 ms	RTT(3) = 246.742 ms	

HOST(IPv4): 12.127.16.67                            	RTT(1) = 246.882 ms	RTT(2) = 246.871 ms	RTT(3) = 246.442 ms	

HOST(IPv4): 134.249.156.228                         	RTT(1) = 246.891 ms	RTT(2) = 246.884 ms	RTT(3) = 246.874 ms	

HOST(IPv4): 185.23.131.73                           	RTT(1) = 246.744 ms	RTT(2) = 246.736 ms	RTT(3) = 246.667 ms	

HOST(IPv4): 9.9.9.12                                	RTT(1) = 246.949 ms	RTT(2) = 246.944 ms	RTT(3) = 246.936 ms	

HOST(IPv4): 1.0.177.229                             	RTT(1) = 246.779 ms	RTT(2) = 246.773 ms	RTT(3) = 246.768 ms	

HOST(IPv4): 200.58.72.78                            	RTT(1) = 246.779 ms	RTT(2) = 246.774 ms	RTT(3) = 246.767 ms	

HOST(IPv4): 31.24.234.37                            	RTT(1) = 247.052 ms	RTT(2) = 247.043 ms	RTT(3) = 247.036 ms	

HOST(IPv4): 80.78.134.11                            	RTT(1) = 244.301 ms	RTT(2) = 247.084 ms	RTT(3) = 247.077 ms	

HOST(IPv4): 72.255.9.137                            	RTT(1) = 247.074 ms	RTT(2) = 247.000 ms	RTT(3) = 246.559 ms	

HOST(IPv4): 12.127.17.71                            	RTT(1) = 247.106 ms	RTT(2) = 247.098 ms	RTT(3) = 246.361 ms	

HOST(IPv4): 149.112.112.9                           	RTT(1) = 246.753 ms	RTT(2) = 246.748 ms	RTT(3) = 246.741 ms	

HOST(IPv6): 2a03:4000:24:361::6e73:32               	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2a03:4000:24:688::6e73:31               	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2a0c:a9c7:9::1                          	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2001:418:3ff::53                        	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2001:468:c80:2101:0:100:0:22            	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2001:418:3ff::1:53                      	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2001:840:200::                          	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2001:978:1:1::d                         	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2001:840:100::                          	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2001:978:1:2::d                         	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv4): 151.199.0.39                            	RTT(1) = 230.948 ms	RTT(2) = 230.943 ms	RTT(3) = 230.810 ms	

HOST(IPv4): 151.202.0.84                            	RTT(1) = 230.968 ms	RTT(2) = 230.963 ms	RTT(3) = 230.787 ms	

HOST(IPv4): 144.216.1.1                             	RTT(1) = 230.975 ms	RTT(2) = 230.970 ms	RTT(3) = 230.965 ms	

HOST(IPv4): 141.1.27.249                            	RTT(1) = 231.000 ms	RTT(2) = 230.991 ms	RTT(3) = 230.987 ms	

HOST(IPv4): 151.197.0.37                            	RTT(1) = 231.015 ms	RTT(2) = 231.010 ms	RTT(3) = 230.835 ms	

HOST(IPv4): 121.254.134.99                          	RTT(1) = 230.956 ms	RTT(2) = 230.951 ms	RTT(3) = 230.945 ms	

HOST(IPv4): 139.134.5.51                            	RTT(1) = 231.036 ms	RTT(2) = 231.031 ms	RTT(3) = 231.024 ms	

HOST(IPv4): 91.159.254.15                           	RTT(1) = 231.053 ms	RTT(2) = 231.047 ms	RTT(3) = 231.041 ms	

HOST(IPv4): 141.154.0.68                            	RTT(1) = 230.977 ms	RTT(2) = 230.973 ms	RTT(3) = 230.968 ms	

HOST(IPv4): 195.208.4.1                             	RTT(1) = 230.976 ms	RTT(2) = 230.972 ms	RTT(3) = 230.967 ms	

HOST(IPv4): 137.118.1.32                            	RTT(1) = 230.978 ms	RTT(2) = 230.974 ms	RTT(3) = 230.969 ms	

HOST(IPv4): 142.103.1.1                             	RTT(1) = 230.978 ms	RTT(2) = 230.974 ms	RTT(3) = 230.968 ms	

HOST(IPv4): 94.141.24.92                            	RTT(1) = 231.002 ms	RTT(2) = 230.992 ms	RTT(3) = 230.987 ms	

HOST(IPv4): 185.233.107.4                           	RTT(1) = 231.002 ms	RTT(2) = 230.991 ms	RTT(3) = 230.986 ms	

HOST(IPv4): 212.97.32.2                             	RTT(1) = 231.006 ms	RTT(2) = 230.998 ms	RTT(3) = 230.989 ms	

HOST(IPv4): 139.130.4.4                             	RTT(1) = 231.006 ms	RTT(2) = 230.998 ms	RTT(3) = 230.989 ms	

HOST(IPv4): 151.198.0.38                            	RTT(1) = 230.956 ms	RTT(2) = 230.952 ms	RTT(3) = 230.946 ms	

HOST(IPv4): 185.233.106.232                         	RTT(1) = 231.022 ms	RTT(2) = 231.018 ms	RTT(3) = 231.013 ms	

HOST(IPv4): 12.127.17.72                            	RTT(1) = 230.956 ms	RTT(2) = 230.951 ms	RTT(3) = 230.945 ms	

HOST(IPv4): 115.70.249.182                          	RTT(1) = 231.025 ms	RTT(2) = 231.021 ms	RTT(3) = 231.016 ms	

HOST(IPv4): 47.243.19.250                           	RTT(1) = 231.041 ms	RTT(2) = 231.037 ms	RTT(3) = 231.033 ms	

HOST(IPv4): 151.196.0.37                            	RTT(1) = 230.958 ms	RTT(2) = 230.953 ms	RTT(3) = 230.946 ms	

HOST(IPv4): 51.75.75.243                            	RTT(1) = 231.054 ms	RTT(2) = 231.050 ms	RTT(3) = 231.045 ms	

HOST(IPv4): 190.151.20.148                          	RTT(1) = 231.055 ms	RTT(2) = 231.052 ms	RTT(3) = 231.047 ms	

HOST(IPv4): 151.203.0.85                            	RTT(1) = 230.726 ms	RTT(2) = 231.049 ms	RTT(3) = 231.053 ms	

HOST(IPv4): 195.208.5.1                             	RTT(1) = 230.977 ms	RTT(2) = 230.972 ms	RTT(3) = 230.967 ms	

HOST(IPv4): 141.1.1.1                               	RTT(1) = 230.945 ms	RTT(2) = 230.941 ms	RTT(3) = 230.902 ms	

HOST(IPv4): 151.196.0.38                            	RTT(1) = 231.076 ms	RTT(2) = 231.069 ms	RTT(3) = 231.064 ms	

HOST(IPv4): 151.198.0.39                            	RTT(1) = 230.955 ms	RTT(2) = 230.951 ms	RTT(3) = 230.945 ms	

HOST(IPv4): 151.201.0.38                            	RTT(1) = 231.097 ms	RTT(2) = 231.089 ms	RTT(3) = 230.741 ms	

HOST(IPv4): 194.224.52.37                           	RTT(1) = 231.117 ms	RTT(2) = 231.114 ms	RTT(3) = 231.111 ms	

HOST(IPv4): 41.137.247.69                           	RTT(1) = 231.131 ms	RTT(2) = 231.128 ms	RTT(3) = 231.125 ms	

HOST(IPv4): 137.82.1.1                              	RTT(1) = 231.035 ms	RTT(2) = 231.031 ms	RTT(3) = 231.025 ms	

HOST(IPv4): 190.151.20.146                          	RTT(1) = 231.039 ms	RTT(2) = 231.035 ms	RTT(3) = 231.031 ms	

HOST(IPv4): 41.73.96.51                             	RTT(1) = 231.074 ms	RTT(2) = 231.067 ms	RTT(3) = 231.063 ms	

HOST(IPv4): 212.80.20.243                           	RTT(1) = 231.102 ms	RTT(2) = 231.099 ms	RTT(3) = 231.093 ms	

HOST(IPv4): 151.197.0.38                            	RTT(1) = 230.955 ms	RTT(2) = 230.951 ms	RTT(3) = 230.945 ms	

HOST(IPv4): 151.201.0.39                            	RTT(1) = 231.149 ms	RTT(2) = 231.146 ms	RTT(3) = 231.142 ms	

HOST(IPv4): 151.202.0.85                            	RTT(1) = 231.097 ms	RTT(2) = 231.089 ms	RTT(3) = 230.763 ms	

HOST(IPv4): 134.75.122.2                            	RTT(1) = 254.411 ms	RTT(2) = 254.407 ms	RTT(3) = 254.403 ms	

HOST(IPv4): 114.114.115.115                         	RTT(1) = 254.291 ms	RTT(2) = 254.415 ms	RTT(3) = 254.419 ms	

HOST(IPv4): 158.43.240.3                            	RTT(1) = 254.439 ms	RTT(2) = 254.435 ms	RTT(3) = 254.429 ms	

HOST(IPv4): 193.101.111.10                          	RTT(1) = 254.386 ms	RTT(2) = 254.382 ms	RTT(3) = 254.333 ms	

HOST(IPv4): 166.102.165.32                          	RTT(1) = 254.389 ms	RTT(2) = 254.384 ms	RTT(3) = 254.331 ms	

HOST(IPv4): 168.95.1.1                              	RTT(1) = 254.392 ms	RTT(2) = 254.388 ms	RTT(3) = 254.383 ms	

HOST(IPv4): 154.32.105.18                           	RTT(1) = 254.395 ms	RTT(2) = 254.391 ms	RTT(3) = 254.385 ms	

HOST(IPv4): 154.32.107.18                           	RTT(1) = 254.396 ms	RTT(2) = 254.392 ms	RTT(3) = 254.384 ms	

HOST(IPv4): 163.121.2.2                             	RTT(1) = 254.404 ms	RTT(2) = 254.400 ms	RTT(3) = 254.395 ms	

HOST(IPv4): 192.133.129.2                           	RTT(1) = 254.405 ms	RTT(2) = 254.401 ms	RTT(3) = 254.397 ms	

HOST(IPv4): 192.76.144.66                           	RTT(1) = 254.405 ms	RTT(2) = 254.401 ms	RTT(3) = 254.342 ms	

HOST(IPv4): 166.102.165.11                          	RTT(1) = 254.406 ms	RTT(2) = 254.402 ms	RTT(3) = 254.398 ms	

HOST(IPv4): 168.95.192.1                            	RTT(1) = 254.409 ms	RTT(2) = 254.405 ms	RTT(3) = 254.401 ms	

HOST(IPv6): 2620:fe::fe                             	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv4): 193.89.248.1                            	RTT(1) = 254.418 ms	RTT(2) = 254.414 ms	RTT(3) = 254.409 ms	

HOST(IPv4): 195.14.50.21                            	RTT(1) = 254.453 ms	RTT(2) = 254.408 ms	RTT(3) = 254.404 ms	

HOST(IPv4): 158.43.192.1                            	RTT(1) = 254.388 ms	RTT(2) = 254.383 ms	RTT(3) = 254.304 ms	

HOST(IPv4): 156.154.70.22                           	RTT(1) = 254.479 ms	RTT(2) = 254.474 ms	RTT(3) = 254.469 ms	

HOST(IPv6): 2a02:6b8::feed:ff                       	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv4): 164.124.107.9                           	RTT(1) = 254.479 ms	RTT(2) = 254.474 ms	RTT(3) = 254.469 ms	

HOST(IPv4): 194.125.133.11                          	RTT(1) = 254.498 ms	RTT(2) = 254.493 ms	RTT(3) = 254.486 ms	

HOST(IPv4): 128.238.2.38                            	RTT(1) = 254.503 ms	RTT(2) = 254.498 ms	RTT(3) = 254.489 ms	

HOST(IPv4): 165.246.10.2                            	RTT(1) = 254.509 ms	RTT(2) = 254.507 ms	RTT(3) = 254.504 ms	

HOST(IPv4): 139.134.2.190                           	RTT(1) = 254.523 ms	RTT(2) = 254.519 ms	RTT(3) = 254.513 ms	

HOST(IPv4): 154.32.109.18                           	RTT(1) = 254.539 ms	RTT(2) = 254.535 ms	RTT(3) = 254.530 ms	

HOST(IPv4): 193.101.111.20                          	RTT(1) = 254.392 ms	RTT(2) = 254.388 ms	RTT(3) = 254.383 ms	

HOST(IPv6): 2610:a1:1019::1                         	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv4): 166.102.165.13                          	RTT(1) = 254.422 ms	RTT(2) = 254.418 ms	RTT(3) = 254.414 ms	

HOST(IPv6): 2610:a1:1018::1                         	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2a05:dfc7:5::53                         	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2a01:3a0:53:53::                        	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2a05:dfc7:5353::53                      	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv6): 2a02:6b8:0:1::feed:ff                   	RTT(1) = **** ms	RTT(2) = **** ms	RTT(3) = **** ms	

HOST(IPv4): 194.1.154.37                            	RTT(1) = 213.501 ms	RTT(2) = 213.497 ms	RTT(3) = 213.491 ms	

HOST(IPv4): 152.99.1.10                             	RTT(1) = 213.522 ms	RTT(2) = 213.518 ms	RTT(3) = 213.513 ms	

HOST(IPv4): 119.160.208.251                         	RTT(1) = 213.530 ms	RTT(2) = 213.526 ms	RTT(3) = 213.522 ms	

HOST(IPv4): 193.111.144.161                         	RTT(1) = 213.539 ms	RTT(2) = 213.534 ms	RTT(3) = 213.519 ms	

HOST(IPv4): 195.186.1.108                           	RTT(1) = 213.502 ms	RTT(2) = 213.497 ms	RTT(3) = 213.492 ms	

HOST(IPv4): 195.186.4.107                           	RTT(1) = 213.581 ms	RTT(2) = 213.577 ms	RTT(3) = 213.571 ms	

HOST(IPv4): 200.45.48.233                           	RTT(1) = 213.512 ms	RTT(2) = 213.508 ms	RTT(3) = 213.503 ms	

HOST(IPv4): 195.186.1.111                           	RTT(1) = 213.609 ms	RTT(2) = 213.602 ms	RTT(3) = 213.407 ms	

HOST(IPv4): 152.99.200.6                            	RTT(1) = 213.493 ms	RTT(2) = 213.488 ms	RTT(3) = 213.469 ms	

HOST(IPv4): 194.20.0.24                             	RTT(1) = 213.535 ms	RTT(2) = 213.530 ms	RTT(3) = 213.523 ms	

HOST(IPv4): 195.186.1.107                           	RTT(1) = 213.494 ms	RTT(2) = 213.489 ms	RTT(3) = 213.450 ms	

HOST(IPv4): 194.25.0.60                             	RTT(1) = 213.542 ms	RTT(2) = 213.537 ms	RTT(3) = 213.533 ms	

HOST(IPv4): 195.186.1.109                           	RTT(1) = 213.553 ms	RTT(2) = 213.549 ms	RTT(3) = 213.545 ms	

HOST(IPv4): 193.230.183.201                         	RTT(1) = 213.492 ms	RTT(2) = 213.488 ms	RTT(3) = 213.456 ms	

HOST(IPv4): 194.98.65.65                            	RTT(1) = 213.570 ms	RTT(2) = 213.563 ms	RTT(3) = 213.557 ms	

HOST(IPv4): 119.160.208.252                         	RTT(1) = 213.575 ms	RTT(2) = 213.566 ms	RTT(3) = 213.561 ms	

HOST(IPv4): 195.182.110.132                         	RTT(1) = 213.502 ms	RTT(2) = 213.497 ms	RTT(3) = 213.492 ms	

HOST(IPv4): 194.2.0.50                              	RTT(1) = 213.589 ms	RTT(2) = 213.586 ms	RTT(3) = 213.581 ms	

HOST(IPv4): 194.25.0.68                             	RTT(1) = 213.583 ms	RTT(2) = 213.579 ms	RTT(3) = 213.565 ms	

HOST(IPv4): 195.129.12.122                          	RTT(1) = 213.514 ms	RTT(2) = 213.509 ms	RTT(3) = 213.504 ms	

HOST(IPv4): 195.186.1.110                           	RTT(1) = 213.634 ms	RTT(2) = 213.548 ms	RTT(3) = 213.424 ms	

HOST(IPv4): 195.129.12.83                           	RTT(1) = 213.524 ms	RTT(2) = 213.518 ms	RTT(3) = 213.513 ms	

HOST(IPv4): 195.186.4.108                           	RTT(1) = 213.376 ms	RTT(2) = 213.591 ms	RTT(3) = 213.596 ms	

HOST(IPv4): 193.111.144.145                         	RTT(1) = 213.513 ms	RTT(2) = 213.508 ms	RTT(3) = 213.503 ms	

HOST(IPv4): 195.129.12.114                          	RTT(1) = 261.231 ms	RTT(2) = 261.224 ms	RTT(3) = 261.205 ms	

HOST(IPv4): 203.146.237.222                         	RTT(1) = 261.252 ms	RTT(2) = 261.247 ms	RTT(3) = 261.130 ms	

HOST(IPv4): 203.250.129.215                         	RTT(1) = 261.259 ms	RTT(2) = 261.254 ms	RTT(3) = 261.246 ms	

HOST(IPv4): 194.169.239.10                          	RTT(1) = 261.294 ms	RTT(2) = 261.287 ms	RTT(3) = 261.279 ms	

HOST(IPv4): 202.138.120.4                           	RTT(1) = 261.240 ms	RTT(2) = 261.235 ms	RTT(3) = 261.228 ms	

HOST(IPv4): 195.60.70.5                             	RTT(1) = 261.321 ms	RTT(2) = 261.315 ms	RTT(3) = 261.309 ms	

HOST(IPv4): 195.69.65.98                            	RTT(1) = 261.239 ms	RTT(2) = 261.234 ms	RTT(3) = 261.228 ms	

HOST(IPv4): 202.248.20.133                          	RTT(1) = 261.347 ms	RTT(2) = 261.340 ms	RTT(3) = 261.330 ms	

HOST(IPv4): 202.138.120.6                           	RTT(1) = 261.388 ms	RTT(2) = 261.379 ms	RTT(3) = 261.371 ms	

HOST(IPv4): 203.189.88.10                           	RTT(1) = 261.253 ms	RTT(2) = 261.248 ms	RTT(3) = 261.128 ms	

HOST(IPv4): 195.189.131.1                           	RTT(1) = 261.439 ms	RTT(2) = 261.432 ms	RTT(3) = 261.421 ms	

HOST(IPv4): 195.186.4.110                           	RTT(1) = 261.256 ms	RTT(2) = 261.251 ms	RTT(3) = 261.245 ms	

HOST(IPv4): 195.67.69.66                            	RTT(1) = 261.482 ms	RTT(2) = 261.473 ms	RTT(3) = 261.467 ms	

HOST(IPv4): 202.248.37.74                           	RTT(1) = 261.231 ms	RTT(2) = 261.224 ms	RTT(3) = 261.140 ms	

HOST(IPv4): 195.186.4.111                           	RTT(1) = 261.264 ms	RTT(2) = 261.260 ms	RTT(3) = 261.254 ms	

HOST(IPv4): 195.27.1.1                              	RTT(1) = 261.292 ms	RTT(2) = 261.286 ms	RTT(3) = 261.272 ms	

HOST(IPv4): 203.250.129.214                         	RTT(1) = 261.238 ms	RTT(2) = 261.233 ms	RTT(3) = 261.228 ms	

HOST(IPv4): 195.186.4.109                           	RTT(1) = 261.240 ms	RTT(2) = 261.236 ms	RTT(3) = 261.230 ms	

HOST(IPv4): 202.78.97.41                            	RTT(1) = 261.349 ms	RTT(2) = 261.343 ms	RTT(3) = 261.335 ms	

HOST(IPv4): 194.98.65.165                           	RTT(1) = 261.353 ms	RTT(2) = 261.343 ms	RTT(3) = 261.287 ms	

HOST(IPv4): 195.67.27.18                            	RTT(1) = 261.255 ms	RTT(2) = 261.061 ms	RTT(3) = 261.250 ms	

HOST(IPv4): 66.153.50.66                            	RTT(1) = 251.469 ms	RTT(2) = 251.399 ms	RTT(3) = 251.140 ms	

HOST(IPv4): 66.163.0.161                            	RTT(1) = 251.485 ms	RTT(2) = 251.481 ms	RTT(3) = 251.474 ms	

HOST(IPv4): 206.253.33.130                          	RTT(1) = 251.494 ms	RTT(2) = 251.490 ms	RTT(3) = 251.485 ms	

HOST(IPv4): 217.14.128.50                           	RTT(1) = 251.475 ms	RTT(2) = 251.471 ms	RTT(3) = 251.403 ms	

HOST(IPv4): 216.185.64.6                            	RTT(1) = 251.475 ms	RTT(2) = 251.471 ms	RTT(3) = 251.402 ms	

HOST(IPv4): 66.109.229.4                            	RTT(1) = 251.476 ms	RTT(2) = 251.471 ms	RTT(3) = 251.403 ms	

HOST(IPv4): 82.141.136.2                            	RTT(1) = 251.495 ms	RTT(2) = 251.492 ms	RTT(3) = 251.486 ms	

HOST(IPv4): 216.194.28.33                           	RTT(1) = 251.573 ms	RTT(2) = 251.487 ms	RTT(3) = 251.482 ms	

HOST(IPv4): 216.21.128.22                           	RTT(1) = 251.491 ms	RTT(2) = 251.487 ms	RTT(3) = 251.481 ms	

HOST(IPv4): 216.17.128.2                            	RTT(1) = 251.601 ms	RTT(2) = 251.597 ms	RTT(3) = 251.589 ms	

HOST(IPv4): 216.194.28.69                           	RTT(1) = 251.575 ms	RTT(2) = 251.570 ms	RTT(3) = 251.536 ms	

HOST(IPv4): 64.135.1.20                             	RTT(1) = 251.625 ms	RTT(2) = 251.619 ms	RTT(3) = 251.610 ms	

HOST(IPv4): 216.199.46.11                           	RTT(1) = 251.575 ms	RTT(2) = 251.570 ms	RTT(3) = 251.537 ms	

HOST(IPv4): 216.165.129.158                         	RTT(1) = 251.648 ms	RTT(2) = 251.638 ms	RTT(3) = 251.612 ms	

HOST(IPv4): 212.49.128.65                           	RTT(1) = 251.580 ms	RTT(2) = 251.571 ms	RTT(3) = 251.515 ms	

HOST(IPv4): 199.249.18.1                            	RTT(1) = 251.684 ms	RTT(2) = 251.680 ms	RTT(3) = 251.673 ms	

HOST(IPv4): 79.141.82.250                           	RTT(1) = 251.699 ms	RTT(2) = 251.695 ms	RTT(3) = 251.689 ms	

HOST(IPv4): 83.137.41.9                             	RTT(1) = 251.720 ms	RTT(2) = 251.716 ms	RTT(3) = 251.707 ms	

HOST(IPv4): 65.39.139.53                            	RTT(1) = 251.744 ms	RTT(2) = 251.739 ms	RTT(3) = 251.731 ms	

HOST(IPv4): 156.154.71.25                           	RTT(1) = 251.764 ms	RTT(2) = 251.760 ms	RTT(3) = 251.755 ms	

